resume_id,job_id,overlap_ratio,label
r_632,AI10291,0.25,0
r_2922,AI14187,0.5,1
r_566,AI10826,0.2,0
r_209,AI14924,0.5,1
r_346,AI13935,0.2,0
r_575,AI04651,0.2,0
r_58,AI06580,0.2,0
r_575,AI06530,0.25,0
r_134,AI08219,0.5,1
r_209,AI08937,0.2,0
r_451,AI07832,0.25,0
r_2264,AI06825,0.5,1
r_12,AI02217,0.2,0
r_594,AI10702,0.2,0
r_375,AI14362,0.5,1
r_89,AI09549,0.25,0
r_375,AI03161,0.2,0
r_588,AI09858,0.2,0
r_174,AI03560,0.2,0
r_134,AI02712,0.25,0
r_594,AI09380,0.2,0
r_599,AI13495,0.25,0
r_174,AI02620,0.25,0
r_209,AI03599,0.25,0
r_187,AI04469,0.25,0
r_12,AI05577,0.2,0
r_599,AI05423,0.2,0
r_632,AI04997,0.2,0
r_209,AI08605,0.25,0
r_575,AI04469,0.25,0
r_575,AI09953,0.25,0
r_561,AI09237,0.25,0
r_562,AI13758,0.25,0
r_93,AI05831,0.25,0
r_632,AI09286,0.5,1
r_451,AI05160,0.25,0
r_209,AI09737,0.2,0
r_599,AI09685,0.25,0
r_375,AI03042,0.2,0
r_209,AI08057,0.2,0
r_599,AI10302,0.25,0
r_111,AI03328,0.2,0
r_224,AI08278,0.25,0
r_2136,AI01770,0.5,1
r_632,AI06200,0.2,0
r_594,AI03430,0.2,0
r_132,AI09436,0.2,0
r_134,AI08097,0.2,0
r_160,AI00415,0.2,0
r_134,AI13081,0.2,0
r_1955,AI13435,0.5,1
r_503,AI10828,0.2,0
r_656,AI05866,0.25,0
r_632,AI06780,0.2,0
r_406,AI11246,0.25,0
r_346,AI06825,0.5,1
r_1774,AI12950,0.5,1
r_200,AI09858,0.2,0
r_575,AI00817,0.25,0
r_594,AI01107,0.5,1
r_1205,AI13736,0.5,1
r_187,AI09899,0.2,0
r_503,AI07201,0.25,0
r_93,AI09941,0.25,0
r_111,AI03759,0.2,0
r_1702,AI03742,0.5,1
r_588,AI03320,0.2,0
r_12,AI03568,0.2,0
r_656,AI05450,0.2,0
r_994,AI11490,0.5,1
r_575,AI01913,0.25,0
r_346,AI07399,0.2,0
r_539,AI08061,0.2,0
r_132,AI05365,0.25,0
r_89,AI03261,0.25,0
r_561,AI02339,0.2,0
r_1417,AI10551,0.5,1
r_187,AI08519,0.2,0
r_599,AI05458,0.2,0
r_566,AI04651,0.2,0
r_1955,AI14781,0.5,1
r_406,AI00348,0.25,0
r_451,AI14423,0.2,0
r_673,AI12184,0.2,0
r_174,AI08428,0.2,0
r_134,AI05998,0.2,0
r_200,AI01763,0.2,0
r_632,AI11643,0.25,0
r_111,AI07860,0.2,0
r_632,AI08126,0.25,0
r_503,AI07952,0.2,0
r_594,AI06048,0.25,0
r_406,AI04931,0.2,0
r_111,AI11101,0.25,0
r_111,AI02562,0.25,0
r_187,AI11904,0.25,0
r_160,AI09138,0.2,0
r_187,AI06703,0.2,0
r_132,AI08699,0.25,0
r_562,AI09476,0.25,0
r_2848,AI14362,0.5,1
r_160,AI12697,0.25,0
r_632,AI09079,0.2,0
r_673,AI02330,0.5,1
r_174,AI13835,0.25,0
r_562,AI04483,0.2,0
r_561,AI08819,0.2,0
r_12,AI01893,0.2,0
r_406,AI14339,0.2,0
r_599,AI02990,0.25,0
r_160,AI14167,0.2,0
r_160,AI07019,0.2,0
r_406,AI13334,0.2,0
r_187,AI11351,0.25,0
r_594,AI02979,0.25,0
r_588,AI10905,0.25,0
r_224,AI13044,0.25,0
r_566,AI07604,0.25,0
r_346,AI05891,0.25,0
r_575,AI09527,0.25,0
r_406,AI13458,0.25,0
r_224,AI00130,0.2,0
r_566,AI06855,0.25,0
r_174,AI08644,0.25,0
r_187,AI06136,0.25,0
r_89,AI06067,0.2,0
r_656,AI01565,0.25,0
r_209,AI05546,0.2,0
r_375,AI01194,0.2,0
r_89,AI06650,0.25,0
r_209,AI11851,0.25,0
r_187,AI12053,0.2,0
r_174,AI00726,0.2,0
r_209,AI00493,0.25,0
r_174,AI08573,0.25,0
r_89,AI14603,0.2,0
r_224,AI12488,0.2,0
r_561,AI12643,0.2,0
r_594,AI12719,0.2,0
r_2173,AI11212,0.5,1
r_111,AI09994,0.25,0
r_632,AI05471,0.25,0
r_58,AI13885,0.2,0
r_160,AI11851,0.25,0
r_209,AI06018,0.25,0
r_2195,AI12760,0.5,1
r_1817,AI11212,0.5,1
r_375,AI09079,0.2,0
r_539,AI10449,0.25,0
r_132,AI02350,0.25,0
r_132,AI06911,0.25,0
r_2504,AI13736,0.5,1
r_561,AI02780,0.2,0
r_2955,AI14781,0.5,1
r_594,AI10540,0.25,0
r_187,AI10294,0.25,0
r_375,AI02977,0.25,0
r_503,AI06212,0.25,0
r_594,AI08956,0.25,0
r_561,AI13594,0.25,0
r_451,AI07907,0.2,0
r_160,AI12214,0.25,0
r_503,AI13785,0.2,0
r_588,AI03161,0.2,0
r_346,AI13321,0.25,0
r_12,AI14179,0.2,0
r_111,AI02975,0.2,0
r_632,AI12121,0.25,0
r_656,AI02189,0.2,0
r_561,AI14423,0.2,0
r_561,AI14881,0.25,0
r_539,AI12452,0.2,0
r_561,AI02467,0.2,0
r_187,AI14917,0.25,0
r_673,AI00389,0.2,0
r_562,AI12532,0.2,0
r_599,AI04771,0.2,0
r_575,AI11484,0.25,0
r_539,AI01200,0.2,0
r_12,AI00923,0.25,0
r_656,AI14136,0.2,0
r_200,AI00644,0.2,0
r_187,AI00327,0.25,0
r_375,AI08571,0.2,0
r_1773,AI04896,0.5,1
r_134,AI04177,0.2,0
r_575,AI09175,0.25,0
r_111,AI12490,0.25,0
r_575,AI14167,0.2,0
r_134,AI10570,0.2,0
r_561,AI10648,0.5,1
r_673,AI05899,0.25,0
r_209,AI00233,0.25,0
r_12,AI08810,0.2,0
r_375,AI09720,0.2,0
r_599,AI02350,0.25,0
r_346,AI00057,0.25,0
r_673,AI02574,0.2,0
r_58,AI10561,0.25,0
r_224,AI11006,0.25,0
r_346,AI09614,0.2,0
r_346,AI07745,0.25,0
r_58,AI01814,0.2,0
r_673,AI12410,0.2,0
r_406,AI01703,0.2,0
r_561,AI11525,0.25,0
r_539,AI12112,0.2,0
r_562,AI08297,0.25,0
r_406,AI05209,0.25,0
r_599,AI12500,0.2,0
r_539,AI01174,0.25,0
r_93,AI02673,0.25,0
r_1205,AI11212,0.5,1
r_224,AI13824,0.25,0
r_575,AI04214,0.2,0
r_599,AI11061,0.25,0
r_2638,AI09286,0.5,1
r_346,AI12875,0.25,0
r_209,AI14440,0.2,0
r_594,AI01531,0.25,0
r_58,AI04651,0.2,0
r_599,AI04688,0.2,0
r_174,AI08175,0.5,1
r_134,AI08927,0.2,0
r_562,AI14699,0.2,0
r_89,AI09521,0.25,0
r_588,AI04098,0.2,0
r_209,AI00204,0.2,0
r_224,AI14676,0.2,0
r_562,AI14390,0.25,0
r_375,AI14775,0.25,0
r_575,AI03787,0.25,0
r_12,AI04119,0.2,0
r_588,AI06050,0.2,0
r_209,AI09402,0.2,0
r_12,AI02729,0.2,0
r_2667,AI09342,0.5,1
r_200,AI05355,0.2,0
r_375,AI07815,0.25,0
r_174,AI08289,0.25,0
r_561,AI10979,0.25,0
r_89,AI01681,0.2,0
r_89,AI09442,0.25,0
r_12,AI09433,0.2,0
r_132,AI03127,0.25,0
r_346,AI07815,0.25,0
r_562,AI12262,0.2,0
r_375,AI01534,0.25,0
r_89,AI14044,0.25,0
r_209,AI09113,0.2,0
r_566,AI04190,0.2,0
r_224,AI01868,0.2,0
r_224,AI09396,0.25,0
r_451,AI00553,0.2,0
r_566,AI02144,0.25,0
r_406,AI14714,0.2,0
r_58,AI10024,0.25,0
r_588,AI14445,0.2,0
r_93,AI03411,0.25,0
r_12,AI12673,0.2,0
r_594,AI06137,0.25,0
r_575,AI06440,0.2,0
r_406,AI04833,0.2,0
r_539,AI14330,0.2,0
r_346,AI09442,0.25,0
r_160,AI02114,0.2,0
r_58,AI06684,0.2,0
r_224,AI05345,0.25,0
r_134,AI05403,0.25,0
r_594,AI03654,0.5,1
r_656,AI07663,0.25,0
r_562,AI14500,0.25,0
r_174,AI00866,0.2,0
r_224,AI02547,0.25,0
r_111,AI13373,0.25,0
r_566,AI04436,0.2,0
r_174,AI06036,0.25,0
r_160,AI10209,0.2,0
r_12,AI13062,0.25,0
r_575,AI14573,0.2,0
r_2869,AI06832,0.5,1
r_632,AI11444,0.25,0
r_132,AI14164,0.25,0
r_134,AI04722,0.5,1
r_588,AI01719,0.25,0
r_160,AI06608,0.25,0
r_187,AI00464,0.25,0
r_209,AI06897,0.2,0
r_12,AI00130,0.2,0
r_160,AI13908,0.25,0
r_562,AI14335,0.2,0
r_58,AI14063,0.5,1
r_656,AI10648,0.5,1
r_656,AI13872,0.2,0
r_174,AI04857,0.25,0
r_200,AI04931,0.2,0
r_134,AI06729,0.25,0
r_111,AI07207,0.25,0
r_93,AI11212,0.5,1
r_594,AI03561,0.25,0
r_174,AI11098,0.25,0
r_224,AI01981,0.2,0
r_451,AI11032,0.2,0
r_599,AI09006,0.25,0
r_209,AI06986,0.25,0
r_160,AI04247,0.25,0
r_200,AI02904,0.25,0
r_594,AI04880,0.2,0
r_224,AI10098,0.25,0
r_588,AI09565,0.25,0
r_200,AI11644,0.25,0
r_575,AI14733,0.2,0
r_2130,AI14187,0.5,1
r_132,AI11502,0.25,0
r_539,AI07022,0.2,0
r_12,AI07250,0.25,0
r_132,AI07293,0.25,0
r_599,AI08179,0.25,0
r_566,AI01868,0.2,0
r_346,AI04734,0.2,0
r_209,AI08883,0.2,0
r_12,AI13763,0.25,0
r_561,AI03803,0.25,0
r_562,AI14481,0.25,0
r_632,AI12065,0.2,0
r_200,AI05338,0.25,0
r_451,AI05187,0.25,0
r_599,AI13493,0.25,0
r_375,AI05481,0.2,0
r_566,AI03582,0.2,0
r_575,AI09192,0.2,0
r_111,AI09830,0.25,0
r_566,AI09955,0.2,0
r_93,AI06440,0.2,0
r_134,AI07268,0.25,0
r_174,AI04547,0.2,0
r_200,AI05948,0.25,0
r_562,AI11553,0.2,0
r_209,AI02062,0.25,0
r_562,AI03092,0.2,0
r_209,AI03809,0.2,0
r_588,AI04499,0.25,0
r_132,AI05468,0.25,0
r_224,AI05433,0.2,0
r_539,AI05202,0.2,0
r_93,AI01358,0.25,0
r_588,AI10272,0.25,0
r_594,AI08519,0.2,0
r_451,AI00154,0.25,0
r_566,AI08581,0.25,0
r_200,AI07113,0.25,0
r_346,AI06762,0.2,0
r_12,AI09602,0.25,0
r_632,AI04122,0.2,0
r_451,AI10294,0.25,0
r_575,AI11851,0.25,0
r_503,AI13214,0.25,0
r_503,AI09929,0.25,0
r_632,AI09527,0.25,0
r_134,AI05914,0.25,0
r_134,AI00003,0.2,0
r_187,AI07399,0.2,0
r_375,AI04113,0.2,0
r_2264,AI10551,0.5,1
r_575,AI06195,0.25,0
r_89,AI10447,0.25,0
r_346,AI12447,0.2,0
r_200,AI07718,0.2,0
r_3011,AI11755,0.5,1
r_656,AI03770,0.25,0
r_12,AI08035,0.2,0
r_406,AI09233,0.25,0
r_346,AI03310,0.2,0
r_575,AI10871,0.2,0
r_575,AI06877,0.2,0
r_2602,AI13162,0.5,1
r_562,AI14517,0.25,0
r_89,AI03814,0.2,0
r_187,AI01173,0.25,0
r_562,AI00253,0.2,0
r_89,AI05345,0.25,0
r_346,AI05941,0.25,0
r_2063,AI10457,0.5,1
r_160,AI09014,0.25,0
r_187,AI00820,0.25,0
r_132,AI05439,0.2,0
r_89,AI12622,0.25,0
r_111,AI08383,0.5,1
r_93,AI10885,0.25,0
r_599,AI08100,0.25,0
r_406,AI14287,0.2,0
r_134,AI04230,0.25,0
r_451,AI10700,0.25,0
r_566,AI08037,0.2,0
r_200,AI03950,0.25,0
r_599,AI11784,0.25,0
r_969,AI12710,0.5,1
r_134,AI03742,0.5,1
r_561,AI04100,0.25,0
r_224,AI11088,0.2,0
r_575,AI08647,0.2,0
r_561,AI02057,0.25,0
r_224,AI06137,0.25,0
r_346,AI04029,0.25,0
r_1205,AI08237,0.5,1
r_2509,AI13914,0.5,1
r_599,AI05468,0.25,0
r_111,AI11410,0.25,0
r_160,AI10871,0.2,0
r_2667,AI00007,0.5,1
r_224,AI09316,0.2,0
r_2953,AI01107,0.5,1
r_209,AI04256,0.2,0
r_599,AI09815,0.2,0
r_375,AI03158,0.25,0
r_539,AI08770,0.2,0
r_575,AI08282,0.2,0
r_346,AI03595,0.25,0
r_93,AI07832,0.25,0
r_375,AI11748,0.5,1
r_200,AI12995,0.2,0
r_200,AI03182,0.25,0
r_89,AI03030,0.25,0
r_406,AI06738,0.25,0
r_566,AI01713,0.2,0
r_12,AI06364,0.2,0
r_2955,AI07018,0.5,1
r_174,AI10008,0.25,0
r_561,AI14167,0.2,0
r_58,AI09006,0.25,0
r_575,AI03889,0.25,0
r_599,AI11705,0.2,0
r_562,AI00373,0.2,0
r_451,AI13214,0.25,0
r_132,AI12112,0.2,0
r_588,AI03949,0.25,0
r_132,AI05429,0.2,0
r_503,AI08179,0.25,0
r_134,AI14793,0.25,0
r_632,AI11851,0.25,0
r_93,AI13209,0.25,0
r_406,AI05578,0.2,0
r_588,AI10799,0.25,0
r_673,AI07631,0.2,0
r_562,AI02098,0.2,0
r_209,AI07504,0.25,0
r_93,AI00327,0.25,0
r_160,AI03992,0.25,0
r_539,AI12850,0.25,0
r_132,AI13576,0.25,0
r_594,AI04639,0.2,0
r_375,AI07864,0.2,0
r_200,AI10024,0.25,0
r_1774,AI07687,0.5,1
r_406,AI02124,0.25,0
r_503,AI03595,0.25,0
r_134,AI10286,0.25,0
r_2602,AI08219,0.5,1
r_673,AI06888,0.2,0
r_12,AI03933,0.2,0
r_656,AI11893,0.2,0
r_187,AI10183,0.2,0
r_93,AI00208,0.2,0
r_187,AI07864,0.2,0
r_224,AI09402,0.2,0
r_111,AI07453,0.25,0
r_134,AI09383,0.25,0
r_93,AI03908,0.2,0
r_93,AI04065,0.25,0
r_451,AI07685,0.25,0
r_632,AI10244,0.2,0
r_200,AI01719,0.25,0
r_1823,AI13447,0.5,1
r_346,AI00717,0.25,0
r_12,AI04901,0.25,0
r_575,AI11506,0.2,0
r_599,AI06069,0.2,0
r_632,AI12069,0.2,0
r_132,AI13645,0.2,0
r_134,AI11894,0.2,0
r_187,AI09779,0.25,0
r_12,AI08294,0.25,0
r_451,AI04896,0.5,1
r_539,AI03038,0.25,0
r_200,AI04175,0.2,0
r_58,AI06324,0.2,0
r_160,AI14333,0.2,0
r_132,AI10294,0.25,0
r_588,AI05990,0.2,0
r_632,AI06324,0.2,0
r_562,AI09390,0.2,0
r_89,AI03552,0.25,0
r_134,AI09316,0.2,0
r_2235,AI10587,0.5,1
r_2716,AI07910,0.5,1
r_224,AI09274,0.25,0
r_656,AI12868,0.2,0
r_599,AI05033,0.25,0
r_224,AI05509,0.2,0
r_588,AI05206,0.2,0
r_561,AI07954,0.2,0
r_346,AI03544,0.25,0
r_2927,AI03654,0.5,1
r_200,AI10159,0.2,0
r_561,AI06555,0.2,0
r_406,AI13184,0.25,0
r_768,AI04896,0.5,1
r_594,AI14041,0.2,0
r_406,AI03559,0.2,0
r_599,AI04833,0.2,0
r_588,AI10346,0.25,0
r_599,AI14402,0.2,0
r_89,AI08331,0.2,0
r_89,AI11669,0.25,0
r_209,AI12962,0.2,0
r_111,AI10316,0.2,0
r_562,AI06738,0.25,0
r_224,AI03667,0.2,0
r_406,AI01665,0.25,0
r_451,AI10720,0.25,0
r_656,AI05471,0.25,0
r_539,AI14881,0.25,0
r_160,AI08755,0.2,0
r_588,AI09216,0.25,0
r_58,AI03151,0.25,0
r_187,AI04041,0.2,0
r_406,AI09129,0.25,0
r_111,AI01821,0.2,0
r_656,AI12214,0.25,0
r_575,AI02846,0.2,0
r_224,AI10567,0.2,0
r_187,AI00447,0.2,0
r_134,AI14978,0.2,0
r_561,AI05236,0.2,0
r_187,AI00761,0.2,0
r_12,AI05883,0.2,0
r_58,AI11448,0.25,0
r_93,AI10925,0.2,0
r_224,AI13825,0.25,0
r_562,AI00605,0.2,0
r_539,AI07855,0.25,0
r_768,AI10551,0.5,1
r_656,AI06062,0.2,0
r_224,AI03260,0.25,0
r_539,AI08780,0.25,0
r_132,AI09476,0.25,0
r_89,AI03423,0.2,0
r_451,AI13356,0.2,0
r_588,AI08344,0.2,0
r_562,AI07410,0.2,0
r_134,AI11290,0.25,0
r_160,AI06758,0.2,0
r_451,AI04702,0.25,0
r_12,AI01384,0.2,0
r_561,AI03559,0.2,0
r_160,AI12596,0.25,0
r_588,AI07269,0.25,0
r_575,AI14029,0.25,0
r_58,AI05948,0.25,0
r_224,AI04901,0.25,0
r_89,AI14176,0.25,0
r_160,AI12640,0.2,0
r_174,AI14070,0.25,0
r_562,AI10449,0.25,0
r_224,AI14386,0.2,0
r_503,AI00288,0.2,0
r_134,AI03313,0.25,0
r_89,AI00931,0.2,0
r_539,AI03908,0.2,0
r_93,AI12795,0.2,0
r_599,AI05594,0.25,0
r_132,AI14927,0.2,0
r_160,AI11508,0.25,0
r_673,AI08802,0.5,1
r_111,AI00593,0.25,0
r_673,AI08907,0.2,0
r_93,AI07674,0.25,0
r_111,AI05423,0.2,0
r_599,AI05469,0.25,0
r_375,AI11730,0.25,0
r_132,AI01253,0.25,0
r_451,AI06723,0.2,0
r_1417,AI04200,0.5,1
r_406,AI01489,0.25,0
r_575,AI12382,0.25,0
r_89,AI08434,0.2,0
r_503,AI09637,0.5,1
r_346,AI03182,0.25,0
r_224,AI06141,0.2,0
r_588,AI05338,0.25,0
r_89,AI10444,0.2,0
r_561,AI04672,0.25,0
r_209,AI05278,0.2,0
r_594,AI13176,0.25,0
r_346,AI05376,0.25,0
r_375,AI07954,0.2,0
r_187,AI03820,0.25,0
r_12,AI03922,0.25,0
r_575,AI09476,0.25,0
r_224,AI02011,0.2,0
r_209,AI08295,0.25,0
r_562,AI11285,0.25,0
r_93,AI11902,0.25,0
r_93,AI06258,0.25,0
r_209,AI01367,0.2,0
r_594,AI08256,0.2,0
r_2489,AI04896,0.5,1
r_89,AI05371,0.2,0
r_2602,AI11970,0.5,1
r_503,AI11616,0.2,0
r_594,AI07697,0.25,0
r_89,AI05248,0.2,0
r_632,AI09696,0.2,0
r_111,AI06143,0.2,0
r_599,AI01943,0.25,0
r_594,AI11783,0.2,0
r_58,AI07980,0.2,0
r_562,AI07253,0.2,0
r_561,AI09544,0.25,0
r_134,AI09548,0.2,0
r_451,AI09354,0.25,0
r_111,AI06780,0.2,0
r_160,AI02904,0.25,0
r_575,AI14961,0.2,0
r_451,AI06234,0.2,0
r_539,AI01044,0.2,0
r_503,AI09380,0.2,0
r_2303,AI00045,0.5,1
r_174,AI13267,0.25,0
r_566,AI08354,0.25,0
r_503,AI00116,0.25,0
r_93,AI08782,0.2,0
r_224,AI10022,0.25,0
r_561,AI00243,0.25,0
r_200,AI07638,0.25,0
r_12,AI09396,0.25,0
r_58,AI14254,0.2,0
r_561,AI04134,0.25,0
r_12,AI10234,0.25,0
r_174,AI13355,0.25,0
r_594,AI01524,0.25,0
r_111,AI02263,0.25,0
r_566,AI14585,0.25,0
r_2264,AI11748,0.5,1
r_562,AI03604,0.25,0
r_111,AI11959,0.5,1
r_539,AI02343,0.25,0
r_224,AI05817,0.2,0
r_58,AI10301,0.25,0
r_93,AI12065,0.2,0
r_12,AI09057,0.25,0
r_539,AI09286,0.5,1
r_562,AI03820,0.25,0
r_209,AI03124,0.2,0
r_632,AI10880,0.25,0
r_656,AI03322,0.25,0
r_12,AI13246,0.2,0
r_451,AI05799,0.25,0
r_12,AI01318,0.2,0
r_132,AI10302,0.25,0
r_134,AI07297,0.25,0
r_451,AI12926,0.25,0
r_134,AI14128,0.2,0
r_1823,AI13914,0.5,1
r_2063,AI10995,0.5,1
r_93,AI06589,0.25,0
r_93,AI00230,0.2,0
r_160,AI09476,0.25,0
r_561,AI00994,0.2,0
r_224,AI08537,0.25,0
r_89,AI12680,0.25,0
r_588,AI05819,0.2,0
r_594,AI13050,0.2,0
r_174,AI03568,0.2,0
r_224,AI01288,0.25,0
r_594,AI14067,0.2,0
r_174,AI04463,0.25,0
r_174,AI11315,0.2,0
r_503,AI10695,0.2,0
r_539,AI12760,0.5,1
r_656,AI09458,0.2,0
r_562,AI02900,0.25,0
r_58,AI09662,0.2,0
r_588,AI10932,0.25,0
r_599,AI10799,0.25,0
r_562,AI01062,0.2,0
r_187,AI07553,0.25,0
r_209,AI01779,0.2,0
r_632,AI04896,0.5,1
r_89,AI08643,0.2,0
r_599,AI01651,0.25,0
r_575,AI06402,0.2,0
r_451,AI03820,0.25,0
r_406,AI03328,0.2,0
r_599,AI01086,0.2,0
r_575,AI14287,0.2,0
r_539,AI00253,0.2,0
r_406,AI01565,0.25,0
r_174,AI04793,0.2,0
r_539,AI01488,0.2,0
r_187,AI10330,0.2,0
r_673,AI10745,0.2,0
r_599,AI02067,0.2,0
r_599,AI13297,0.25,0
r_632,AI01821,0.2,0
r_1955,AI05724,0.5,1
r_160,AI04277,0.2,0
r_539,AI11712,0.2,0
r_89,AI00953,0.2,0
r_346,AI06921,0.2,0
r_174,AI06253,0.2,0
r_561,AI06474,0.2,0
r_187,AI05425,0.2,0
r_160,AI05660,0.25,0
r_209,AI12907,0.25,0
r_673,AI07378,0.25,0
r_132,AI10023,0.2,0
r_111,AI00591,0.25,0
r_632,AI09858,0.2,0
r_599,AI01325,0.25,0
r_187,AI12596,0.25,0
r_632,AI08568,0.5,1
r_375,AI12034,0.25,0
r_93,AI13341,0.25,0
r_89,AI02885,0.2,0
r_1724,AI03072,0.5,1
r_656,AI07773,0.25,0
r_783,AI05177,0.5,1
r_209,AI02701,0.2,0
r_224,AI08519,0.2,0
r_656,AI01763,0.2,0
r_93,AI11368,0.2,0
r_1549,AI10587,0.5,1
r_224,AI08440,0.2,0
r_2602,AI02869,0.5,1
r_656,AI06274,0.2,0
r_174,AI07508,0.2,0
r_594,AI07687,0.5,1
r_632,AI05594,0.25,0
r_111,AI06308,0.2,0
r_375,AI02754,0.25,0
r_209,AI11088,0.2,0
r_375,AI07810,0.25,0
r_58,AI13495,0.25,0
r_134,AI11265,0.2,0
r_575,AI14562,0.2,0
r_656,AI06180,0.2,0
r_375,AI02780,0.2,0
r_2638,AI04200,0.5,1
r_588,AI00591,0.25,0
r_561,AI09354,0.25,0
r_594,AI09577,0.2,0
r_406,AI07606,0.2,0
r_111,AI13670,0.25,0
r_187,AI13318,0.25,0
r_134,AI04833,0.2,0
r_209,AI06304,0.25,0
r_673,AI02716,0.25,0
r_561,AI12706,0.25,0
r_111,AI06832,0.5,1
r_375,AI10880,0.25,0
r_588,AI06749,0.25,0
r_406,AI04578,0.2,0
r_132,AI04776,0.25,0
r_539,AI14981,0.2,0
r_12,AI08993,0.2,0
r_89,AI09367,0.25,0
r_599,AI05772,0.25,0
r_89,AI09737,0.2,0
r_406,AI11588,0.2,0
r_111,AI07553,0.25,0
r_594,AI07592,0.25,0
r_1568,AI09637,0.5,1
r_2292,AI08237,0.5,1
r_503,AI01200,0.2,0
r_406,AI05108,0.2,0
r_632,AI14881,0.25,0
r_539,AI05206,0.2,0
r_111,AI01507,0.2,0
r_599,AI11207,0.25,0
r_134,AI08517,0.2,0
r_594,AI14798,0.2,0
r_656,AI04738,0.25,0
r_209,AI00331,0.2,0
r_187,AI08832,0.2,0
r_2195,AI10648,0.5,1
r_451,AI12596,0.25,0
r_93,AI04578,0.2,0
r_132,AI06314,0.2,0
r_132,AI12706,0.25,0
r_209,AI00553,0.2,0
r_594,AI02929,0.2,0
r_209,AI07745,0.25,0
r_3011,AI00156,0.5,1
r_588,AI09134,0.25,0
r_132,AI00725,0.2,0
r_346,AI09779,0.25,0
r_160,AI09129,0.25,0
r_346,AI07473,0.25,0
r_406,AI02483,0.2,0
r_566,AI09237,0.25,0
r_2955,AI13061,0.5,1
r_58,AI06238,0.25,0
r_2603,AI09286,0.5,1
r_187,AI02233,0.2,0
r_89,AI07407,0.25,0
r_187,AI09994,0.25,0
r_451,AI13623,0.2,0
r_132,AI12511,0.25,0
r_575,AI14500,0.25,0
r_111,AI13436,0.25,0
r_503,AI13273,0.2,0
r_134,AI05873,0.25,0
r_174,AI12148,0.25,0
r_160,AI01174,0.25,0
r_562,AI05108,0.2,0
r_187,AI06729,0.25,0
r_224,AI12239,0.25,0
r_12,AI06952,0.25,0
r_566,AI02556,0.25,0
r_187,AI08339,0.25,0
r_209,AI02034,0.2,0
r_200,AI07313,0.25,0
r_375,AI03207,0.25,0
r_406,AI11484,0.25,0
r_89,AI09931,0.2,0
r_656,AI11328,0.2,0
r_134,AI06189,0.2,0
r_375,AI07952,0.2,0
r_656,AI13341,0.25,0
r_561,AI01325,0.25,0
r_566,AI05254,0.25,0
r_375,AI06684,0.2,0
r_134,AI01229,0.2,0
r_89,AI07730,0.2,0
r_209,AI10862,0.25,0
r_594,AI13224,0.25,0
r_89,AI10897,0.2,0
r_2509,AI00156,0.5,1
r_2136,AI05612,0.5,1
r_406,AI14655,0.25,0
r_375,AI00238,0.2,0
r_111,AI04994,0.2,0
r_93,AI11959,0.5,1
r_132,AI09602,0.25,0
r_89,AI10534,0.25,0
r_656,AI10715,0.2,0
r_58,AI05866,0.25,0
r_594,AI12643,0.2,0
r_599,AI04734,0.2,0
r_12,AI05756,0.25,0
r_174,AI07221,0.2,0
r_575,AI01507,0.2,0
r_406,AI12262,0.2,0
r_187,AI04738,0.25,0
r_160,AI00747,0.2,0
r_134,AI11536,0.2,0
r_1811,AI05568,0.5,1
r_632,AI04640,0.2,0
r_89,AI07506,0.25,0
r_375,AI00057,0.25,0
r_451,AI06515,0.25,0
r_562,AI14176,0.25,0
r_406,AI09714,0.2,0
r_174,AI11661,0.2,0
r_566,AI09604,0.2,0
r_200,AI04578,0.2,0
r_111,AI09240,0.2,0
r_174,AI06246,0.25,0
r_58,AI01200,0.2,0
r_406,AI04596,0.25,0
r_375,AI12490,0.25,0
r_996,AI10648,0.5,1
r_539,AI01233,0.25,0
r_187,AI07446,0.25,0
r_2299,AI05177,0.5,1
r_566,AI00522,0.2,0
r_1952,AI00156,0.5,1
r_209,AI00747,0.2,0
r_503,AI05332,0.2,0
r_111,AI10270,0.2,0
r_594,AI02073,0.2,0
r_575,AI13558,0.2,0
r_209,AI14770,0.5,1
r_209,AI04159,0.2,0
r_12,AI05693,0.25,0
r_346,AI13374,0.25,0
r_632,AI03161,0.2,0
r_89,AI02833,0.25,0
r_12,AI00664,0.25,0
r_209,AI10685,0.25,0
r_588,AI09390,0.2,0
r_566,AI14658,0.25,0
r_588,AI07113,0.25,0
r_503,AI00690,0.25,0
r_93,AI09307,0.25,0
r_58,AI11533,0.2,0
r_58,AI03759,0.2,0
r_209,AI05986,0.25,0
r_132,AI06238,0.25,0
r_562,AI00464,0.25,0
r_561,AI11643,0.25,0
r_187,AI06363,0.2,0
r_187,AI02539,0.25,0
r_89,AI06624,0.2,0
r_588,AI04695,0.2,0
r_209,AI12149,0.25,0
r_561,AI09434,0.5,1
r_451,AI05867,0.2,0
r_209,AI11171,0.25,0
r_1817,AI12760,0.5,1
r_575,AI07446,0.25,0
r_12,AI07194,0.2,0
r_406,AI14911,0.2,0
r_2284,AI10587,0.5,1
r_12,AI13176,0.25,0
r_93,AI14699,0.2,0
r_2922,AI03072,0.5,1
r_562,AI07860,0.2,0
r_562,AI03082,0.25,0
r_539,AI14388,0.25,0
r_2299,AI08237,0.5,1
r_111,AI03843,0.25,0
r_224,AI08344,0.2,0
r_346,AI11569,0.25,0
r_209,AI14061,0.2,0
r_561,AI04228,0.25,0
